constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
est_051328,established,5,2486|2652|3428|3509|6451,6451,1,1,0,0,0.422
est_051329,established,3,2999|4286|6451,6451,1,1,0,0,0.3045
est_051330,established,5,4286|4446|5182|6451|6495,6451,1,1,0,0,0.28
est_051331,established,2,244|6451,6451,1,1,0,0,0.4064
est_051332,established,3,326|3000|6451,6451,1,1,0,0,0.3982
est_051333,established,2,6001|6451,6451,1,1,0,0,0.6762
est_051334,established,4,720|1377|5182|6451,6451,1,1,0,0,0.339
est_051335,established,3,2652|6451|6744,6451,1,1,0,0,0.3204
est_051336,established,4,326|3375|4936|6451,6451,1,1,0,0,0.3562
est_051337,established,4,2168|4102|4286|6451,6451,1,1,0,0,0.338
est_051338,established,3,1377|3069|6451,6451,1,1,0,0,0.6083
est_051339,established,2,2486|6451,6451,1,1,0,0,0.357
est_051340,established,3,1377|2168|6451,6451,1,1,0,0,0.3901
est_051341,established,3,4819|5144|6452,6452,1,1,0,0,0.2348
est_051342,established,2,2792|6454,6454,1,1,0,0,0.3675
est_051343,established,2,2185|6455,6455,1,1,0,0,0.34
est_051344,established,2,3831|6455,6455,1,1,0,0,0.3879
est_051345,established,2,1734|6455,6455,1,1,0,0,0.5436
est_051346,established,2,5940|6455,6455,1,1,0,0,0.57
est_051347,established,4,438|4312|4835|6455,6455,1,1,0,0,0.4896
est_051348,established,2,4765|6456,6456,1,1,0,0,0.9665
est_051349,established,2,1838|6456,6456,1,1,0,0,0.6318
est_051350,established,3,2464|6457|6522,6457,1,1,0,0,0.3458
est_051351,established,5,141|4469|5405|6457|6509,6457,1,1,0,0,0.5233
est_051352,established,2,3663|6457,6457,1,1,0,0,0.2859
est_051353,established,2,164|6457,6457,1,1,0,0,0.5045
est_051354,established,5,1858|2134|6141|6457|6714,6457,1,1,0,0,0.6034
est_051355,established,5,33|1389|1598|5856|6457,6457,1,1,0,0,0.2877
est_051356,established,3,3077|4713|6457,6457,1,1,0,0,0.4361
est_051357,established,3,2690|6179|6457,6457,1,1,0,0,0.5588
est_051358,established,2,1284|6457,6457,1,1,0,0,0.6729
est_051359,established,4,2668|3061|4017|6457,6457,1,1,0,0,0.4559
est_051360,established,4,98|2665|6065|6457,6457,1,1,0,0,0.3534
est_051361,established,2,3001|6457,6457,1,1,0,0,0.3651
est_051362,established,5,4126|4360|5084|6141|6457,6457,1,1,0,0,0.3313
est_051363,established,5,3290|3904|4722|6035|6458,6458,1,1,0,0,0.4556
est_051364,established,2,430|6458,6458,1,1,0,0,0.9326
est_051365,established,3,4144|5517|6458,6458,1,1,0,0,0.1852
est_051366,established,5,2131|3290|4512|6035|6458,6458,1,1,0,0,0.6048
est_051367,established,2,591|6458,6458,1,1,0,0,0.775
est_051368,established,3,2206|4416|6458,6458,1,1,0,0,0.9441
est_051369,established,2,3836|6458,6458,1,1,0,0,0.887
est_051370,established,4,3466|3903|4368|6458,6458,1,1,0,0,0.7702
est_051371,established,4,2131|3904|4512|6458,6458,1,1,0,0,0.5311
est_051372,established,2,3903|6458,6458,1,1,0,0,0.6543
est_051373,established,5,3290|3904|4512|6035|6458,6458,1,1,0,0,0.5116
est_051374,established,3,140|1059|6458,6458,1,1,0,0,0.7682
est_051375,established,4,3611|3904|5517|6458,6458,1,1,0,0,0.244
est_051376,established,3,1493|6266|6458,6458,1,1,0,0,0.8135
est_051377,established,3,4763|5451|6459,6459,1,1,0,0,0.5326
est_051378,established,3,936|5451|6459,6459,1,1,0,0,0.4104
est_051379,established,2,4692|6459,6459,1,1,0,0,0.5038
est_051380,established,4,4763|5451|5668|6459,6459,1,1,0,0,0.4623
est_051381,established,2,1594|6460,6460,1,1,0,0,0.1896
est_051382,established,3,3165|5216|6460,6460,1,1,0,0,0.5504
est_051383,established,3,2806|6310|6460,6460,1,1,0,0,0.3914
est_051384,established,2,122|6460,6460,1,1,0,0,0.3263
est_051385,established,4,1212|3297|6173|6460,6460,1,1,0,0,0.4834
est_051386,established,4,1284|4102|5459|6460,6460,1,1,0,0,0.2815
est_051387,established,4,1385|2034|4121|6460,6460,1,1,0,0,0.2776
est_051388,established,5,79|122|1385|2354|6460,6460,1,1,0,0,0.3105
est_051389,established,3,4518|5823|6462,6462,1,1,0,0,0.5295
est_051390,established,2,1467|6462,6462,1,1,0,0,0.1239
est_051391,established,4,1467|5225|6158|6462,6462,1,1,0,0,0.1719
est_051392,established,2,6158|6462,6462,1,1,0,0,0.1277
est_051393,established,2,5225|6462,6462,1,1,0,0,0.2784
est_051394,established,4,1467|4518|5225|6462,6462,1,1,0,0,0.3175
est_051395,established,2,3631|6462,6462,1,1,0,0,0.3227
est_051396,established,2,2148|6463,6463,1,1,0,0,0.5847
est_051397,established,3,1940|5858|6463,6463,1,1,0,0,0.6666
est_051398,established,2,4047|6463,6463,1,1,0,0,0.3538
est_051399,established,2,1940|6463,6463,1,1,0,0,0.9719
est_051400,established,3,1653|2522|6466,6466,1,1,0,0,0.5913
est_051401,established,2,2647|6467,6467,1,1,0,0,0.467
est_051402,established,5,3100|3348|3668|6467|6490,6467,1,1,0,0,0.4178
est_051403,established,4,4025|4568|5084|6467,6467,1,1,0,0,0.3926
est_051404,established,4,501|2190|4918|6467,6467,1,1,0,0,0.5581
est_051405,established,3,1523|2822|6467,6467,1,1,0,0,0.5416
est_051406,established,3,2647|6448|6467,6467,1,1,0,0,0.4043
est_051407,established,4,1788|4196|5863|6467,6467,1,1,0,0,0.4404
est_051408,established,2,1426|6467,6467,1,1,0,0,0.5733
est_051409,established,3,732|6450|6467,6467,1,1,0,0,0.5556
est_051410,established,5,441|982|1788|2601|6467,6467,1,1,0,0,0.276
est_051411,established,3,1495|4196|6467,6467,1,1,0,0,0.4201
est_051412,established,3,4196|6332|6467,6467,1,1,0,0,0.3012
est_051413,established,3,1508|2219|6467,6467,1,1,0,0,0.5661
est_051414,established,5,2565|2822|3075|3465|6467,6467,1,1,0,0,0.4972
est_051415,established,5,2637|3272|3931|4535|6467,6467,1,1,0,0,0.2825
est_051416,established,4,963|1211|4340|6467,6467,1,1,0,0,0.4501
est_051417,established,2,2219|6467,6467,1,1,0,0,0.3717
est_051418,established,4,1658|4535|4971|6467,6467,1,1,0,0,0.5371
est_051419,established,5,2190|2404|3668|5863|6467,6467,1,1,0,0,0.2147
est_051420,established,2,1621|6467,6467,1,1,0,0,0.3789
est_051421,established,2,576|6467,6467,1,1,0,0,0.5861
est_051422,established,5,530|1826|2081|4469|6467,6467,1,1,0,0,0.415
est_051423,established,3,754|1833|6467,6467,1,1,0,0,0.6315
est_051424,established,4,907|1028|6099|6467,6467,1,1,0,0,0.4969
est_051425,established,2,522|6469,6469,1,1,0,0,0.3451
est_051426,established,5,818|3383|5777|5944|6469,6469,1,1,0,0,0.2728
est_051427,established,4,818|3326|3802|6469,6469,1,1,0,0,0.1936
est_051428,established,2,1301|6469,6469,1,1,0,0,0.0986
est_051429,established,3,37|5465|6469,6469,1,1,0,0,0.2529
est_051430,established,4,65|4965|5433|6469,6469,1,1,0,0,0.5249
est_051431,established,4,618|1301|5861|6469,6469,1,1,0,0,0.0817
est_051432,established,5,4906|5471|6280|6408|6469,6469,1,1,0,0,0.4216
est_051433,established,3,172|6469|6704,6469,1,1,0,0,0.3855
est_051434,established,3,5433|5465|6469,6469,1,1,0,0,0.5463
est_051435,established,5,618|1448|5777|6469|6612,6469,1,1,0,0,0.159
est_051436,established,4,37|3811|4206|6469,6469,1,1,0,0,0.1437
est_051437,established,4,65|1301|3435|6469,6469,1,1,0,0,0.2411
est_051438,established,5,2417|5944|6405|6469|6612,6469,1,1,0,0,0.1472
est_051439,established,5,522|5433|5777|6136|6469,6469,1,1,0,0,0.4612
est_051440,established,2,6153|6469,6469,1,1,0,0,0.5692
est_051441,established,4,65|1301|4965|6469,6469,1,1,0,0,0.3464
est_051442,established,5,4906|5861|6405|6469|6612,6469,1,1,0,0,0.086
est_051443,established,2,5777|6469,6469,1,1,0,0,0.2967
est_051444,established,5,172|2324|5777|6469|6612,6469,1,1,0,0,0.3261
est_051445,established,3,4206|5604|6469,6469,1,1,0,0,0.2278
est_051446,established,4,818|1301|6250|6469,6469,1,1,0,0,0.1173
est_051447,established,4,172|2324|6469|6704,6469,1,1,0,0,0.3256
est_051448,established,3,1301|1913|6469,6469,1,1,0,0,0.0977
est_051449,established,4,136|3649|6471|6690,6471,1,1,0,0,0.3405
est_051450,established,3,1582|3178|6471,6471,1,1,0,0,0.3265
est_051451,established,3,2165|3190|6477,6477,1,1,0,0,0.7231
est_051452,established,4,2165|2548|6477|6538,6477,1,1,0,0,0.5067
est_051453,established,3,147|6382|6480,6480,1,1,0,0,0.6608
est_051454,established,4,941|1930|3860|6480,6480,1,1,0,0,0.3857
est_051455,established,3,3735|6482|6604,6482,1,1,0,0,0.649
est_051456,established,2,5194|6482,6482,1,1,0,0,0.3118
est_051457,established,3,7|2127|6482,6482,1,1,0,0,0.3925
est_051458,established,3,1482|2320|6482,6482,1,1,0,0,0.5239
est_051459,established,2,2449|6482,6482,1,1,0,0,0.6696
est_051460,established,2,1313|6482,6482,1,1,0,0,0.7636
est_051461,established,3,3436|4097|6482,6482,1,1,0,0,0.346
est_051462,established,4,1178|2117|2541|6482,6482,1,1,0,0,0.5453
est_051463,established,3,2171|3734|6482,6482,1,1,0,0,0.5319
est_051464,established,2,2880|6482,6482,1,1,0,0,0.4675
est_051465,established,2,4413|6486,6486,1,1,0,0,0.4545
est_051466,established,2,3225|6486,6486,1,1,0,0,0.9367
est_051467,established,3,317|3288|6486,6486,1,1,0,0,0.6731
est_051468,established,2,479|6486,6486,1,1,0,0,0.5291
est_051469,established,4,587|2601|3288|6486,6486,1,1,0,0,0.5243
est_051470,established,5,317|1181|6486|6509|6522,6486,1,1,0,0,0.3379
est_051471,established,2,196|6486,6486,1,1,0,0,0.8881
est_051472,established,4,2566|2601|3359|6486,6486,1,1,0,0,0.6261
est_051473,established,4,534|1682|1796|6486,6486,1,1,0,0,0.3968
est_051474,established,2,5537|6486,6486,1,1,0,0,0.5978
est_051475,established,2,4196|6486,6486,1,1,0,0,0.3925
est_051476,established,3,149|1372|6486,6486,1,1,0,0,0.4251
est_051477,established,3,1837|4608|6486,6486,1,1,0,0,0.3108
est_051478,established,2,869|6486,6486,1,1,0,0,0.6554
est_051479,established,2,1682|6486,6486,1,1,0,0,0.4647
est_051480,established,3,1327|5090|6486,6486,1,1,0,0,0.229
est_051481,established,2,6037|6486,6486,1,1,0,0,0.3221
est_051482,established,3,438|1334|6486,6486,1,1,0,0,0.4258
est_051483,established,2,2926|6486,6486,1,1,0,0,0.3765
est_051484,established,2,5721|6486,6486,1,1,0,0,0.4159
est_051485,established,3,1884|2995|6486,6486,1,1,0,0,0.3911
est_051486,established,5,1892|2280|4670|5531|6486,6486,1,1,0,0,0.2624
est_051487,established,2,4340|6486,6486,1,1,0,0,0.17
est_051488,established,3,192|4364|6486,6486,1,1,0,0,0.3063
est_051489,established,5,168|313|1206|1211|6486,6486,1,1,0,0,0.3253
est_051490,established,3,5708|5972|6486,6486,1,1,0,0,0.2699
est_051491,established,2,2806|6486,6486,1,1,0,0,0.4316
est_051492,established,4,992|1023|4453|6486,6486,1,1,0,0,0.1675
est_051493,established,3,530|3750|6486,6486,1,1,0,0,0.1755
est_051494,established,3,3625|5708|6486,6486,1,1,0,0,0.366
est_051495,established,4,1130|2081|2828|6486,6486,1,1,0,0,0.5208
est_051496,established,4,827|1183|4165|6486,6486,1,1,0,0,0.2681
est_051497,established,2,2340|6486,6486,1,1,0,0,0.6094
est_051498,established,2,3075|6486,6486,1,1,0,0,0.3739
est_051499,established,2,779|6486,6486,1,1,0,0,0.2657
est_051500,established,2,3260|6486,6486,1,1,0,0,0.3088
est_051501,established,3,3024|5166|6486,6486,1,1,0,0,0.4137
est_051502,established,4,677|1209|2668|6486,6486,1,1,0,0,0.3861
est_051503,established,4,1186|1962|5631|6486,6486,1,1,0,0,0.2385
est_051504,established,4,117|2522|4282|6486,6486,1,1,0,0,0.472
est_051505,established,3,2610|4552|6486,6486,1,1,0,0,0.4524
est_051506,established,4,1679|2618|6486|6884,6486,1,1,0,0,0.1268
est_051507,established,3,168|5454|6486,6486,1,1,0,0,0.194
est_051508,established,2,821|6490,6490,1,1,0,0,0.5014
est_051509,established,2,3465|6490,6490,1,1,0,0,0.472
est_051510,established,2,757|6490,6490,1,1,0,0,0.7121
est_051511,established,2,4535|6490,6490,1,1,0,0,0.2591
est_051512,established,2,1149|6490,6490,1,1,0,0,0.3934
est_051513,established,2,2849|6490,6490,1,1,0,0,0.5891
est_051514,established,3,3111|5582|6490,6490,1,1,0,0,0.5055
est_051515,established,2,5505|6490,6490,1,1,0,0,0.626
est_051516,established,2,194|6490,6490,1,1,0,0,0.6353
est_051517,established,2,3142|6493,6493,1,1,0,0,0.6364
est_051518,established,5,122|390|1209|1276|6493,6493,1,1,0,0,0.4686
est_051519,established,4,720|1487|3294|6495,6495,1,1,0,0,0.1517
est_051520,established,4,913|1344|5132|6495,6495,1,1,0,0,0.4815
est_051521,established,3,1594|2594|6495,6495,1,1,0,0,0.1199
est_051522,established,3,720|2538|6495,6495,1,1,0,0,0.452
est_051523,established,2,701|6495,6495,1,1,0,0,0.202
est_051524,established,5,1344|3565|4796|5157|6495,6495,1,1,0,0,0.4383
est_051525,established,3,1444|4340|6495,6495,1,1,0,0,0.2586
est_051526,established,5,77|1469|3061|5471|6495,6495,1,1,0,0,0.2851
est_051527,established,5,839|997|3224|3315|6495,6495,1,1,0,0,0.2542
est_051528,established,2,4993|6495,6495,1,1,0,0,0.3031
est_051529,established,2,839|6495,6495,1,1,0,0,0.2254
est_051530,established,4,1155|2786|3951|6495,6495,1,1,0,0,0.259
est_051531,established,3,2741|3565|6495,6495,1,1,0,0,0.4128
est_051532,established,4,1450|2639|6495|6597,6495,1,1,0,0,0.6736
est_051533,established,3,5157|6495|6673,6495,1,1,0,0,0.1169
est_051534,established,5,4186|4467|5536|6418|6495,6495,1,1,0,0,0.265
est_051535,established,2,3805|6495,6495,1,1,0,0,0.0385
est_051536,established,4,913|1594|3315|6495,6495,1,1,0,0,0.1928
est_051537,established,2,4840|6495,6495,1,1,0,0,0.2936
est_051538,established,3,1697|2734|6495,6495,1,1,0,0,0.3093
est_051539,established,4,2344|4194|4413|6495,6495,1,1,0,0,0.3988
est_051540,established,3,1619|3021|6495,6495,1,1,0,0,0.7362
est_051541,established,2,1450|6495,6495,1,1,0,0,0.4796
est_051542,established,4,2324|4738|5777|6495,6495,1,1,0,0,0.6175
est_051543,established,2,4121|6495,6495,1,1,0,0,0.2186
est_051544,established,4,800|2611|6100|6495,6495,1,1,0,0,0.278
est_051545,established,3,244|4025|6495,6495,1,1,0,0,0.4414
est_051546,established,3,2486|2741|6495,6495,1,1,0,0,0.4516
est_051547,established,5,2312|2372|3616|5536|6495,6495,1,1,0,0,0.4355
est_051548,established,3,1950|6495|6714,6495,1,1,0,0,0.3799
est_051549,established,2,406|6495,6495,1,1,0,0,0.1421
est_051550,established,4,469|3052|3949|6495,6495,1,1,0,0,0.2539
est_051551,established,2,2519|6495,6495,1,1,0,0,0.2004
est_051552,established,4,1686|2338|4232|6496,6496,1,1,0,0,0.5857
est_051553,established,2,1464|6496,6496,1,1,0,0,0.3794
est_051554,established,2,5453|6497,6497,1,1,0,0,0.7808
est_051555,established,4,1139|3459|5823|6497,6497,1,1,0,0,0.1605
est_051556,established,5,224|2776|2827|3204|6497,6497,1,1,0,0,0.3635
est_051557,established,3,1095|5935|6497,6497,1,1,0,0,0.0794
est_051558,established,2,1376|6497,6497,1,1,0,0,0.2712
est_051559,established,3,2681|5833|6497,6497,1,1,0,0,0.1668
est_051560,established,3,985|6497|6845,6497,1,1,0,0,0.0733
est_051561,established,3,2590|3204|6497,6497,1,1,0,0,0.0349
est_051562,established,5,1353|6497|6597|6804|6845,6497,1,1,0,0,0.4499
est_051563,established,3,3411|3654|6497,6497,1,1,0,0,0.2693
est_051564,established,4,1083|2964|4797|6497,6497,1,1,0,0,0.3693
est_051565,established,5,1708|1947|2522|6497|6810,6497,1,1,0,0,0.0918
est_051566,established,5,224|1368|2578|3493|6497,6497,1,1,0,0,0.195
est_051567,established,2,5541|6497,6497,1,1,0,0,0.3347
est_051568,established,2,2166|6497,6497,1,1,0,0,0.0881
est_051569,established,4,3459|4219|4941|6497,6497,1,1,0,0,0.109
est_051570,established,3,2522|2624|6497,6497,1,1,0,0,0.0997
est_051571,established,4,2646|3892|4969|6497,6497,1,1,0,0,0.1052
est_051572,established,5,527|3654|6054|6497|6627,6497,1,1,0,0,0.2329
est_051573,established,5,2883|3929|4175|6004|6497,6497,1,1,0,0,0.1365
est_051574,established,3,2624|5351|6497,6497,1,1,0,0,0.0988
est_051575,established,5,343|3103|5883|6497|6804,6497,1,1,0,0,0.0429
est_051576,established,3,985|2122|6497,6497,1,1,0,0,0.097
est_051577,established,2,2634|6497,6497,1,1,0,0,0.0518
est_051578,established,3,2166|3892|6497,6497,1,1,0,0,0.067
est_051579,established,3,62|3256|6497,6497,1,1,0,0,0.1856
est_051580,established,4,390|737|2620|6500,6500,1,1,0,0,0.4549
est_051581,established,5,390|1410|2322|4956|6500,6500,1,1,0,0,0.4069
est_051582,established,2,1112|6500,6500,1,1,0,0,0.6402
est_051583,established,5,1112|4478|4577|4835|6500,6500,1,1,0,0,0.5549
est_051584,established,2,4577|6500,6500,1,1,0,0,0.6683
est_051585,established,3,2066|6498|6501,6501,1,1,0,0,0.3409
est_051586,established,5,80|1172|3069|4130|6501,6501,1,1,0,0,0.3444
est_051587,established,4,2148|2545|2566|6501,6501,1,1,0,0,0.5429
est_051588,established,4,2066|5490|6395|6501,6501,1,1,0,0,0.4781
est_051589,established,5,695|2066|2080|5922|6501,6501,1,1,0,0,0.5892
est_051590,established,2,2080|6501,6501,1,1,0,0,0.7588
est_051591,established,2,907|6501,6501,1,1,0,0,0.6476
est_051592,established,2,1059|6501,6501,1,1,0,0,0.4603
est_051593,established,3,80|6001|6501,6501,1,1,0,0,0.5527
est_051594,established,2,2616|6501,6501,1,1,0,0,0.6656
est_051595,established,4,529|2080|4824|6501,6501,1,1,0,0,0.7856
est_051596,established,5,80|3069|4130|6001|6501,6501,1,1,0,0,0.3572
est_051597,established,5,455|2837|3374|6395|6501,6501,1,1,0,0,0.3265
est_051598,established,2,5922|6501,6501,1,1,0,0,0.7018
est_051599,established,2,4824|6501,6501,1,1,0,0,0.5447
est_051600,established,2,6001|6501,6501,1,1,0,0,0.6807
est_051601,established,5,529|623|907|2616|6501,6501,1,1,0,0,0.6473
est_051602,established,3,529|623|6501,6501,1,1,0,0,0.7756
est_051603,established,4,2674|2837|4130|6501,6501,1,1,0,0,0.4065
est_051604,established,3,3158|3951|6502,6502,1,1,0,0,0.3549
est_051605,established,3,2265|2786|6502,6502,1,1,0,0,0.3139
est_051606,established,4,2265|3158|5875|6502,6502,1,1,0,0,0.3167
est_051607,established,3,1553|3805|6502,6502,1,1,0,0,0.3956
est_051608,established,3,2265|3951|6502,6502,1,1,0,0,0.4771
est_051609,established,2,2326|6502,6502,1,1,0,0,0.4208
est_051610,established,5,1333|2786|3158|5875|6502,6502,1,1,0,0,0.4701
est_051611,established,4,1155|1553|2786|6502,6502,1,1,0,0,0.3546
est_051612,established,5,1333|1553|2786|5875|6502,6502,1,1,0,0,0.4954
est_051613,established,4,1553|2265|3227|6502,6502,1,1,0,0,0.4084
est_051614,established,4,2786|3805|3951|6502,6502,1,1,0,0,0.3173
est_051615,established,4,1333|3158|3951|6502,6502,1,1,0,0,0.5147
est_051616,established,4,2326|2786|3805|6502,6502,1,1,0,0,0.2853
est_051617,established,2,337|6504,6504,1,1,0,0,0.7809
est_051618,established,4,2620|2668|5902|6509,6509,1,1,0,0,0.5305
est_051619,established,2,5258|6509,6509,1,1,0,0,0.4572
est_051620,established,3,848|3649|6509,6509,1,1,0,0,0.5842
est_051621,established,3,3184|3406|6509,6509,1,1,0,0,0.339
est_051622,established,4,0|317|2822|6509,6509,1,1,0,0,0.4945
est_051623,established,5,1281|3590|3663|4294|6509,6509,1,1,0,0,0.2551
est_051624,established,2,1697|6511,6511,1,1,0,0,0.5037
est_051625,established,2,4360|6511,6511,1,1,0,0,0.2147
est_051626,established,4,3052|4016|4194|6511,6511,1,1,0,0,0.25
est_051627,established,5,2498|4835|5732|6065|6511,6511,1,1,0,0,0.2481
est_051628,established,2,4121|6512,6512,1,1,0,0,0.6847
est_051629,established,3,1947|2819|6513,6513,1,1,0,0,0.6615
est_051630,established,2,3075|6513,6513,1,1,0,0,0.8403
est_051631,established,3,1365|5940|6513,6513,1,1,0,0,0.4758
est_051632,established,4,1831|4126|4443|6513,6513,1,1,0,0,0.3393
est_051633,established,5,117|573|1786|2239|6513,6513,1,1,0,0,0.426
est_051634,established,4,62|378|6513|6857,6513,1,1,0,0,0.3823
est_051635,established,2,2367|6513,6513,1,1,0,0,0.3844
est_051636,established,3,883|2382|6513,6513,1,1,0,0,0.2742
est_051637,established,5,1968|3459|3493|3941|6513,6513,1,1,0,0,0.1765
est_051638,established,5,1790|2578|3084|4886|6513,6513,1,1,0,0,0.1756
est_051639,established,2,4232|6513,6513,1,1,0,0,0.215
est_051640,established,3,1259|3806|6513,6513,1,1,0,0,0.3346
est_051641,established,2,1734|6513,6513,1,1,0,0,0.4986
est_051642,established,5,475|2983|5405|5483|6513,6513,1,1,0,0,0.2831
est_051643,established,2,3128|6514,6514,1,1,0,0,0.1554
est_051644,established,4,7|3956|4275|6514,6514,1,1,0,0,0.1093
est_051645,established,2,5101|6515,6515,1,1,0,0,0.6788
est_051646,established,2,6191|6517,6517,1,1,0,0,0.6443
est_051647,established,4,4499|4571|4847|6517,6517,1,1,0,0,0.4745
est_051648,established,3,6191|6517|6772,6517,1,1,0,0,0.4445
est_051649,established,2,1001|6517,6517,1,1,0,0,0.8635
est_051650,established,2,5088|6517,6517,1,1,0,0,0.7156
est_051651,established,2,4571|6517,6517,1,1,0,0,0.5762
est_051652,established,2,6330|6517,6517,1,1,0,0,0.6034
est_051653,established,2,6517|6565,6517,1,1,0,0,0.4226
est_051654,established,2,6518|6744,6518,1,1,0,0,0.7929
est_051655,established,3,814|2067|6518,6518,1,1,0,0,0.4488
est_051656,established,2,1213|6518,6518,1,1,0,0,0.4868
est_051657,established,5,1270|2067|2372|2510|6518,6518,1,1,0,0,0.3481
est_051658,established,5,720|2486|4467|6439|6518,6518,1,1,0,0,0.2317
est_051659,established,2,5132|6518,6518,1,1,0,0,0.3177
est_051660,established,4,1270|2666|2981|6518,6518,1,1,0,0,0.4535
est_051661,established,2,726|6519,6519,1,1,0,0,0.9811
est_051662,established,4,2218|4912|6520|6639,6520,1,1,0,0,0.5227
est_051663,established,3,378|6052|6520,6520,1,1,0,0,0.9369
est_051664,established,2,2274|6520,6520,1,1,0,0,0.9043
est_051665,established,2,6520|6867,6520,1,1,0,0,0.5335
est_051666,established,2,6158|6520,6520,1,1,0,0,0.4733
est_051667,established,5,1685|4101|4345|4607|6520,6520,1,1,0,0,0.4254
est_051668,established,3,3180|3972|6520,6520,1,1,0,0,0.3348
est_051669,established,2,6520|6714,6520,1,1,0,0,0.4799
est_051670,established,3,469|3237|6520,6520,1,1,0,0,0.4596
est_051671,established,2,3044|6522,6522,1,1,0,0,0.7818
est_051672,established,5,2601|3133|3590|6509|6522,6522,1,1,0,0,0.2945
est_051673,established,3,75|876|6522,6522,1,1,0,0,0.7126
est_051674,established,3,2610|3204|6522,6522,1,1,0,0,0.6367
est_051675,established,3,534|3406|6522,6522,1,1,0,0,0.5163
est_051676,established,2,2827|6522,6522,1,1,0,0,0.6001
est_051677,established,2,1051|6522,6522,1,1,0,0,0.8784
est_051678,established,4,998|3133|5879|6522,6522,1,1,0,0,0.1767
est_051679,established,3,1816|4486|6522,6522,1,1,0,0,0.397
est_051680,established,3,1130|1614|6522,6522,1,1,0,0,0.4034
est_051681,established,2,75|6522,6522,1,1,0,0,0.7606
est_051682,established,3,1312|3143|6522,6522,1,1,0,0,0.6498
est_051683,established,4,400|5582|5931|6522,6522,1,1,0,0,0.4021
est_051684,established,2,4512|6522,6522,1,1,0,0,0.4908
est_051685,established,3,5141|6116|6522,6522,1,1,0,0,0.6041
est_051686,established,3,225|409|6522,6522,1,1,0,0,0.237
est_051687,established,4,1962|3668|6368|6522,6522,1,1,0,0,0.2008
est_051688,established,4,744|876|6164|6522,6522,1,1,0,0,0.4
est_051689,established,5,279|2347|4196|5084|6522,6522,1,1,0,0,0.3895
est_051690,established,4,196|3359|4188|6522,6522,1,1,0,0,0.3472
est_051691,established,4,2050|2978|3903|6522,6522,1,1,0,0,0.5607
est_051692,established,4,1682|4282|5997|6522,6522,1,1,0,0,0.4368
est_051693,established,2,2050|6522,6522,1,1,0,0,0.2974
est_051694,established,4,225|1851|3935|6522,6522,1,1,0,0,0.3479
est_051695,established,4,3571|3860|6523|6636,6523,1,1,0,0,0.5513
est_051696,established,2,660|6523,6523,1,1,0,0,0.5889
est_051697,established,2,1208|6523,6523,1,1,0,0,0.6611
est_051698,established,2,5867|6523,6523,1,1,0,0,0.5105
est_051699,established,4,1420|2265|5909|6523,6523,1,1,0,0,0.4216
est_051700,established,4,1553|2936|5875|6523,6523,1,1,0,0,0.3268
est_051701,established,4,1006|2111|2471|6524,6524,1,1,0,0,0.6888
est_051702,established,3,2111|5685|6524,6524,1,1,0,0,0.4331
est_051703,established,5,1006|1450|3000|5685|6524,6524,1,1,0,0,0.4149
est_051704,established,2,5685|6524,6524,1,1,0,0,0.2925
est_051705,established,3,1450|4936|6524,6524,1,1,0,0,0.4753
est_051706,established,5,1006|1450|2111|5685|6524,6524,1,1,0,0,0.4013
est_051707,established,3,326|5685|6524,6524,1,1,0,0,0.3231
est_051708,established,4,1725|2111|4351|6524,6524,1,1,0,0,0.3482
est_051709,established,4,326|2471|5685|6524,6524,1,1,0,0,0.2493
est_051710,established,4,1006|2111|4738|6524,6524,1,1,0,0,0.4702
est_051711,established,5,326|2189|2471|3000|6524,6524,1,1,0,0,0.4186
est_051712,established,4,326|4351|4936|6524,6524,1,1,0,0,0.2312
est_051713,established,3,1725|2471|6524,6524,1,1,0,0,0.4012
est_051714,established,4,1006|4557|4936|6524,6524,1,1,0,0,0.2449
est_051715,established,5,326|3000|4738|6032|6524,6524,1,1,0,0,0.5205
est_051716,established,4,1450|2111|4738|6524,6524,1,1,0,0,0.5686
est_051717,established,4,1450|3375|4936|6524,6524,1,1,0,0,0.3779
est_051718,established,3,2189|3000|6524,6524,1,1,0,0,0.4003
est_051719,established,3,3000|4351|6524,6524,1,1,0,0,0.3033
est_051720,established,4,1006|1450|4936|6524,6524,1,1,0,0,0.401
est_051721,established,3,4708|5119|6525,6525,1,1,0,0,0.4458
est_051722,established,2,4708|6525,6525,1,1,0,0,0.3366
est_051723,established,3,1072|4708|6525,6525,1,1,0,0,0.1783
est_051724,established,3,1661|5906|6526,6526,1,1,0,0,0.4258
est_051725,established,2,5668|6528,6528,1,1,0,0,0.3067
est_051726,established,5,646|1822|2058|3284|6529,6529,1,1,0,0,0.0721
est_051727,established,3,354|4567|6529,6529,1,1,0,0,0.1358
est_051728,established,4,2622|5364|6185|6529,6529,1,1,0,0,0.3567
est_051729,established,2,2119|6529,6529,1,1,0,0,0.0069
est_051730,established,5,169|768|3284|6387|6529,6529,1,1,0,0,0.1101
est_051731,established,3,2530|6529|6822,6529,1,1,0,0,0.1296
est_051732,established,2,700|6529,6529,1,1,0,0,0.0509
est_051733,established,4,1658|2622|6185|6529,6529,1,1,0,0,0.2191
est_051734,established,2,2062|6529,6529,1,1,0,0,0.0217
