constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
ran_022759,random,4,838|990|1043|1418,1043,1,1,0,0,0.356
ran_022760,random,3,432|1043|1412,1043,1,1,0,0,0.7902
ran_022761,random,5,767|1002|1044|1111|1547,1044,1,1,0,0,0.8301
ran_022762,random,2,1044|1147,1044,1,1,0,0,0.8899
ran_022763,random,2,300|1045,1045,1,1,0,0,0.9015
ran_022764,random,2,1045|1284,1045,1,1,0,0,0.9435
ran_022765,random,4,537|1027|1045|1560,1045,1,1,0,0,0.6955
ran_022766,random,2,912|1045,1045,1,1,0,0,0.9084
ran_022767,random,5,171|556|1045|1438|1494,1045,1,1,0,0,0.8149
ran_022768,random,5,800|964|1046|1148|1455,1046,1,1,0,0,0.7671
ran_022769,random,2,1047|1157,1047,1,1,0,0,0.7606
ran_022770,random,2,96|1047,1047,1,1,0,0,0.6068
ran_022771,random,3,276|1048|1481,1048,1,1,0,0,0.8087
ran_022772,random,2,165|1048,1048,1,1,0,0,0.8632
ran_022773,random,2,842|1048,1048,1,1,0,0,0.8569
ran_022774,random,2,1049|1633,1049,1,1,0,0,0.7786
ran_022775,random,3,345|1049|1240,1049,1,1,0,0,0.6563
ran_022776,random,2,1050|1550,1050,1,1,0,0,0.4704
ran_022777,random,2,335|1050,1050,1,1,0,0,0.6314
ran_022778,random,4,646|1026|1050|1294,1050,1,1,0,0,0.8253
ran_022779,random,5,1|753|896|1014|1050,1050,1,1,0,0,0.6611
ran_022780,random,2,611|1051,1051,1,1,0,0,0.857
ran_022781,random,2,223|1052,1052,1,1,0,0,0.9414
ran_022782,random,2,962|1053,1053,1,1,0,0,0.8209
ran_022783,random,3,125|311|1053,1053,1,1,0,0,0.8554
ran_022784,random,2,316|1054,1054,1,1,0,0,0.7333
ran_022785,random,2,1039|1054,1054,1,1,0,0,0.8975
ran_022786,random,2,1054|1459,1054,1,1,0,0,0.9187
ran_022787,random,3,1055|1250|1299,1055,1,1,0,0,0.9108
ran_022788,random,4,215|343|1055|1183,1055,1,1,0,0,0.8243
ran_022789,random,2,564|1057,1057,1,1,0,0,0.8883
ran_022790,random,2,628|1058,1058,1,1,0,0,0.9385
ran_022791,random,5,25|209|271|1032|1058,1058,1,1,0,0,0.635
ran_022792,random,3,47|682|1058,1058,1,1,0,0,0.8119
ran_022793,random,5,568|613|838|1058|1523,1058,1,1,0,0,0.6608
ran_022794,random,4,247|488|1058|1078,1058,1,1,0,0,0.7451
ran_022795,random,2,461|1058,1058,1,1,0,0,0.3257
ran_022796,random,2,875|1059,1059,1,1,0,0,0.4995
ran_022797,random,2,1061|1328,1061,1,1,0,0,0.7216
ran_022798,random,2,1061|1305,1061,1,1,0,0,0.8513
ran_022799,random,2,897|1061,1061,1,1,0,0,0.9425
ran_022800,random,2,714|1061,1061,1,1,0,0,0.8747
ran_022801,random,2,889|1061,1061,1,1,0,0,0.8115
ran_022802,random,3,368|1061|1313,1061,1,1,0,0,0.7232
ran_022803,random,4,300|551|875|1062,1062,1,1,0,0,0.8607
ran_022804,random,3,112|705|1062,1062,1,1,0,0,0.9222
ran_022805,random,2,1063|1286,1063,1,1,0,0,0.9027
ran_022806,random,3,830|1063|1226,1063,1,1,0,0,0.967
ran_022807,random,2,1064|1654,1064,1,1,0,0,0.7607
ran_022808,random,2,1064|1185,1064,1,1,0,0,0.4584
ran_022809,random,3,13|1064|1289,1064,1,1,0,0,0.576
ran_022810,random,5,140|761|782|883|1064,1064,1,1,0,0,0.5359
ran_022811,random,3,120|478|1064,1064,1,1,0,0,0.5773
ran_022812,random,2,867|1064,1064,1,1,0,0,0.8365
ran_022813,random,5,234|318|362|1064|1355,1064,1,1,0,0,0.6942
ran_022814,random,4,107|410|487|1064,1064,1,1,0,0,0.6333
ran_022815,random,2,106|1065,1065,1,1,0,0,0.3211
ran_022816,random,2,294|1065,1065,1,1,0,0,0.6332
ran_022817,random,2,1065|1186,1065,1,1,0,0,0.8323
ran_022818,random,5,156|185|308|1065|1552,1065,1,1,0,0,0.5449
ran_022819,random,2,219|1065,1065,1,1,0,0,0.5074
ran_022820,random,5,128|359|494|615|1065,1065,1,1,0,0,0.6841
ran_022821,random,3,24|111|1065,1065,1,1,0,0,0.7397
ran_022822,random,3,864|1066|1271,1066,1,1,0,0,0.885
ran_022823,random,3,367|1066|1337,1066,1,1,0,0,0.6517
ran_022824,random,3,763|841|1066,1066,1,1,0,0,0.8371
ran_022825,random,4,470|621|1067|1368,1067,1,1,0,0,0.8021
ran_022826,random,3,396|1067|1523,1067,1,1,0,0,0.8667
ran_022827,random,2,139|1067,1067,1,1,0,0,0.4656
ran_022828,random,2,125|1068,1068,1,1,0,0,0.9963
ran_022829,random,3,492|1068|1352,1068,1,1,0,0,0.683
ran_022830,random,2,182|1069,1069,1,1,0,0,0.7058
ran_022831,random,2,352|1069,1069,1,1,0,0,0.6202
ran_022832,random,4,663|989|1069|1296,1069,1,1,0,0,0.6661
ran_022833,random,3,91|157|1069,1069,1,1,0,0,0.6585
ran_022834,random,2,1070|1164,1070,1,1,0,0,0.8411
ran_022835,random,2,244|1070,1070,1,1,0,0,0.8521
ran_022836,random,3,72|933|1070,1070,1,1,0,0,0.7183
ran_022837,random,3,1070|1209|1291,1070,1,1,0,0,0.5215
ran_022838,random,2,183|1070,1070,1,1,0,0,0.1137
ran_022839,random,2,826|1070,1070,1,1,0,0,0.2345
ran_022840,random,2,192|1070,1070,1,1,0,0,0.4659
ran_022841,random,2,747|1071,1071,1,1,0,0,0.7195
ran_022842,random,2,67|1071,1071,1,1,0,0,0.3577
ran_022843,random,3,573|608|1071,1071,1,1,0,0,0.7098
ran_022844,random,3,737|1071|1287,1071,1,1,0,0,0.6372
ran_022845,random,4,335|369|1071|1162,1071,1,1,0,0,0.7926
ran_022846,random,3,158|1071|1133,1071,1,1,0,0,0.5293
ran_022847,random,3,1071|1140|1350,1071,1,1,0,0,0.6886
ran_022848,random,2,1072|1656,1072,1,1,0,0,0.6809
ran_022849,random,3,1072|1435|1589,1072,1,1,0,0,0.3629
ran_022850,random,2,1072|1134,1072,1,1,0,0,0.5516
ran_022851,random,2,130|1072,1072,1,1,0,0,0.1523
ran_022852,random,5,533|1066|1072|1512|1563,1072,1,1,0,0,0.7609
ran_022853,random,2,1018|1072,1072,1,1,0,0,0.1693
ran_022854,random,2,1072|1336,1072,1,1,0,0,0.716
ran_022855,random,4,31|1072|1311|1599,1072,1,1,0,0,0.49
ran_022856,random,3,823|1072|1481,1072,1,1,0,0,0.4932
ran_022857,random,4,429|760|962|1072,1072,1,1,0,0,0.52
ran_022858,random,3,75|1072|1596,1072,1,1,0,0,0.9458
ran_022859,random,3,248|889|1072,1072,1,1,0,0,0.6322
ran_022860,random,5,557|572|847|1072|1515,1072,1,1,0,0,0.6303
ran_022861,random,4,229|278|1072|1346,1072,1,1,0,0,0.7549
ran_022862,random,2,71|1072,1072,1,1,0,0,0.702
ran_022863,random,3,246|411|1072,1072,1,1,0,0,0.6591
ran_022864,random,4,799|909|1072|1623,1072,1,1,0,0,0.8267
ran_022865,random,2,1061|1073,1073,1,1,0,0,0.5459
ran_022866,random,2,1073|1288,1073,1,1,0,0,0.8752
ran_022867,random,2,1073|1223,1073,1,1,0,0,0.9679
ran_022868,random,2,716|1073,1073,1,1,0,0,0.9451
ran_022869,random,2,113|1073,1073,1,1,0,0,0.2624
ran_022870,random,3,291|502|1073,1073,1,1,0,0,0.7086
ran_022871,random,2,1074|1498,1074,1,1,0,0,0.9787
ran_022872,random,3,1075|1186|1335,1075,1,1,0,0,0.9742
ran_022873,random,2,100|1075,1075,1,1,0,0,0.9534
ran_022874,random,2,509|1075,1075,1,1,0,0,0.9522
ran_022875,random,2,1070|1076,1076,1,1,0,0,0.9283
ran_022876,random,2,1077|1102,1077,1,1,0,0,0.9209
ran_022877,random,3,1077|1308|1382,1077,1,1,0,0,0.5425
ran_022878,random,2,454|1077,1077,1,1,0,0,0.6155
ran_022879,random,3,405|715|1078,1078,1,1,0,0,0.845
ran_022880,random,2,1078|1413,1078,1,1,0,0,0.3913
ran_022881,random,2,157|1078,1078,1,1,0,0,0.9731
ran_022882,random,3,259|1078|1306,1078,1,1,0,0,0.869
ran_022883,random,5,1078|1231|1262|1328|1608,1078,1,1,0,0,0.7584
ran_022884,random,2,457|1078,1078,1,1,0,0,0.9376
ran_022885,random,3,1078|1166|1224,1078,1,1,0,0,0.7074
ran_022886,random,4,48|319|464|1078,1078,1,1,0,0,0.7966
ran_022887,random,4,222|857|1078|1333,1078,1,1,0,0,0.8633
ran_022888,random,3,854|1078|1424,1078,1,1,0,0,0.9312
ran_022889,random,5,165|878|950|1078|1170,1078,1,1,0,0,0.9254
ran_022890,random,4,1069|1078|1468|1579,1078,1,1,0,0,0.8213
ran_022891,random,5,272|327|488|950|1078,1078,1,1,0,0,0.7682
ran_022892,random,2,944|1078,1078,1,1,0,0,0.5753
ran_022893,random,2,125|1078,1078,1,1,0,0,0.1418
ran_022894,random,3,164|1079|1517,1079,1,1,0,0,0.7191
ran_022895,random,2,676|1079,1079,1,1,0,0,0.5055
ran_022896,random,2,582|1079,1079,1,1,0,0,0.4146
ran_022897,random,2,1079|1236,1079,1,1,0,0,0.8779
ran_022898,random,2,820|1079,1079,1,1,0,0,0.3905
ran_022899,random,2,885|1079,1079,1,1,0,0,0.8458
ran_022900,random,2,74|1079,1079,1,1,0,0,0.5284
ran_022901,random,3,116|999|1079,1079,1,1,0,0,0.7467
ran_022902,random,4,1051|1080|1149|1609,1080,1,1,0,0,0.6285
ran_022903,random,2,1080|1125,1080,1,1,0,0,0.5175
ran_022904,random,5,100|209|333|376|1080,1080,1,1,0,0,0.4528
ran_022905,random,2,1080|1516,1080,1,1,0,0,0.9101
ran_022906,random,5,170|844|1042|1080|1107,1080,1,1,0,0,0.7748
ran_022907,random,4,953|1080|1247|1257,1080,1,1,0,0,0.6333
ran_022908,random,4,673|1080|1209|1590,1080,1,1,0,0,0.5317
ran_022909,random,3,355|1080|1639,1080,1,1,0,0,0.4822
ran_022910,random,2,1081|1431,1081,1,1,0,0,0.7528
ran_022911,random,2,932|1081,1081,1,1,0,0,0.9649
ran_022912,random,3,775|1081|1536,1081,1,1,0,0,0.3164
ran_022913,random,3,855|1076|1081,1081,1,1,0,0,0.9046
ran_022914,random,2,676|1081,1081,1,1,0,0,0.0786
ran_022915,random,3,1081|1245|1644,1081,1,1,0,0,0.3452
ran_022916,random,2,1081|1187,1081,1,1,0,0,0.2721
ran_022917,random,2,200|1081,1081,1,1,0,0,0.4154
ran_022918,random,3,1081|1427|1547,1081,1,1,0,0,0.4252
ran_022919,random,3,609|920|1081,1081,1,1,0,0,0.37
ran_022920,random,2,105|1081,1081,1,1,0,0,0.6481
ran_022921,random,2,573|1082,1082,1,1,0,0,0.6849
ran_022922,random,2,151|1082,1082,1,1,0,0,0.662
ran_022923,random,3,467|1054|1084,1084,1,1,0,0,0.9255
ran_022924,random,2,892|1084,1084,1,1,0,0,0.5615
ran_022925,random,2,943|1085,1085,1,1,0,0,0.8289
ran_022926,random,3,64|251|1085,1085,1,1,0,0,0.754
ran_022927,random,3,512|925|1086,1086,1,1,0,0,0.6936
ran_022928,random,2,1086|1453,1086,1,1,0,0,0.5097
ran_022929,random,2,220|1086,1086,1,1,0,0,0.7124
ran_022930,random,4,869|952|1086|1088,1086,1,1,0,0,0.6823
ran_022931,random,2,226|1086,1086,1,1,0,0,0.7282
ran_022932,random,3,293|1086|1645,1086,1,1,0,0,0.6456
ran_022933,random,3,240|1087|1445,1087,1,1,0,0,0.838
ran_022934,random,3,579|995|1087,1087,1,1,0,0,0.7185
ran_022935,random,2,52|1088,1088,1,1,0,0,0.7053
ran_022936,random,2,788|1088,1088,1,1,0,0,0.9516
ran_022937,random,2,272|1088,1088,1,1,0,0,0.2962
ran_022938,random,2,258|1088,1088,1,1,0,0,0.8042
ran_022939,random,2,1088|1215,1088,1,1,0,0,0.8841
ran_022940,random,3,315|1088|1624,1088,1,1,0,0,0.5943
ran_022941,random,2,528|1088,1088,1,1,0,0,0.8198
ran_022942,random,4,766|769|1088|1658,1088,1,1,0,0,0.7283
ran_022943,random,3,771|1008|1089,1089,1,1,0,0,0.9007
ran_022944,random,2,1085|1089,1089,1,1,0,0,0.6756
ran_022945,random,2,1089|1147,1089,1,1,0,0,0.6149
ran_022946,random,5,163|200|1011|1090|1372,1090,1,1,0,0,0.6156
ran_022947,random,3,902|1090|1215,1090,1,1,0,0,0.4487
ran_022948,random,4,187|239|250|1090,1090,1,1,0,0,0.6478
ran_022949,random,2,492|1090,1090,1,1,0,0,0.7958
ran_022950,random,2,221|1090,1090,1,1,0,0,0.5325
ran_022951,random,4,958|1090|1446|1570,1090,1,1,0,0,0.6642
ran_022952,random,2,1091|1102,1091,1,1,0,0,0.9512
ran_022953,random,3,249|952|1091,1091,1,1,0,0,0.7006
ran_022954,random,2,0|1091,1091,1,1,0,0,0.3826
ran_022955,random,2,457|1091,1091,1,1,0,0,0.63
ran_022956,random,3,435|1091|1637,1091,1,1,0,0,0.318
ran_022957,random,3,115|902|1091,1091,1,1,0,0,0.5154
ran_022958,random,2,1091|1570,1091,1,1,0,0,0.7004
ran_022959,random,5,170|1091|1245|1442|1587,1091,1,1,0,0,0.6753
ran_022960,random,2,1092|1574,1092,1,1,0,0,0.9412
ran_022961,random,3,56|772|1092,1092,1,1,0,0,0.8843
ran_022962,random,2,985|1092,1092,1,1,0,0,0.9469
ran_022963,random,3,1092|1097|1154,1092,1,1,0,0,0.7635
ran_022964,random,4,435|447|995|1092,1092,1,1,0,0,0.7593
ran_022965,random,2,1092|1469,1092,1,1,0,0,0.9729
ran_022966,random,3,826|955|1092,1092,1,1,0,0,0.7462
ran_022967,random,4,1092|1288|1336|1481,1092,1,1,0,0,0.7102
ran_022968,random,4,488|1092|1290|1337,1092,1,1,0,0,0.7381
ran_022969,random,5,71|107|280|1093|1659,1093,1,1,0,0,0.8088
ran_022970,random,3,285|690|1093,1093,1,1,0,0,0.7647
ran_022971,random,2,1093|1181,1093,1,1,0,0,0.9299
ran_022972,random,2,433|1093,1093,1,1,0,0,0.5212
ran_022973,random,2,930|1093,1093,1,1,0,0,0.9064
ran_022974,random,2,703|1093,1093,1,1,0,0,0.401
ran_022975,random,3,280|718|1093,1093,1,1,0,0,0.8223
ran_022976,random,3,75|1005|1093,1093,1,1,0,0,0.7578
ran_022977,random,3,680|821|1093,1093,1,1,0,0,0.818
ran_022978,random,2,1093|1308,1093,1,1,0,0,0.6282
ran_022979,random,3,106|1093|1292,1093,1,1,0,0,0.5656
ran_022980,random,3,163|1093|1229,1093,1,1,0,0,0.6804
ran_022981,random,3,325|757|1093,1093,1,1,0,0,0.8439
ran_022982,random,3,455|595|1093,1093,1,1,0,0,0.6701
ran_022983,random,2,986|1094,1094,1,1,0,0,0.8128
ran_022984,random,2,1089|1094,1094,1,1,0,0,0.893
ran_022985,random,2,689|1095,1095,1,1,0,0,0.6957
ran_022986,random,2,352|1095,1095,1,1,0,0,0.9687
ran_022987,random,3,795|1095|1289,1095,1,1,0,0,0.8342
ran_022988,random,4,1095|1346|1446|1590,1095,1,1,0,0,0.8163
ran_022989,random,2,651|1096,1096,1,1,0,0,0.2961
ran_022990,random,2,766|1097,1097,1,1,0,0,0.4267
ran_022991,random,2,1097|1206,1097,1,1,0,0,0.382
ran_022992,random,5,978|1097|1585|1593|1654,1097,1,1,0,0,0.7907
ran_022993,random,3,772|1097|1224,1097,1,1,0,0,0.9064
ran_022994,random,2,1097|1277,1097,1,1,0,0,0.2644
ran_022995,random,2,1097|1633,1097,1,1,0,0,0.7182
ran_022996,random,2,151|1097,1097,1,1,0,0,0.6374
ran_022997,random,5,106|505|1097|1196|1486,1097,1,1,0,0,0.73
ran_022998,random,5,103|642|702|1097|1402,1097,1,1,0,0,0.8461
ran_022999,random,2,189|1098,1098,1,1,0,0,0.8186
ran_023000,random,4,89|654|1098|1273,1098,1,1,0,0,0.793
ran_023001,random,2,762|1098,1098,1,1,0,0,0.8024
ran_023002,random,3,285|1084|1098,1098,1,1,0,0,0.7238
ran_023003,random,2,0|1099,1099,1,1,0,0,0.7705
ran_023004,random,2,1099|1389,1099,1,1,0,0,0.7917
ran_023005,random,2,267|1099,1099,1,1,0,0,0.872
ran_023006,random,2,487|1099,1099,1,1,0,0,0.9188
ran_023007,random,4,151|1087|1099|1445,1099,1,1,0,0,0.7272
ran_023008,random,2,411|1099,1099,1,1,0,0,0.7745
ran_023009,random,4,519|641|1099|1587,1099,1,1,0,0,0.8642
ran_023010,random,2,1099|1451,1099,1,1,0,0,0.6985
ran_023011,random,2,655|1099,1099,1,1,0,0,0.808
ran_023012,random,5,119|299|776|1099|1233,1099,1,1,0,0,0.7634
ran_023013,random,5,247|440|957|1099|1437,1099,1,1,0,0,0.8258
ran_023014,random,2,1099|1444,1099,1,1,0,0,0.6255
ran_023015,random,4,1099|1304|1328|1372,1099,1,1,0,0,0.5199
ran_023016,random,3,636|706|1099,1099,1,1,0,0,0.8441
ran_023017,random,2,1099|1164,1099,1,1,0,0,0.7456
ran_023018,random,3,477|1099|1484,1099,1,1,0,0,0.7387
ran_023019,random,2,532|1099,1099,1,1,0,0,0.8373
ran_023020,random,4,128|162|1100|1402,1100,1,1,0,0,0.845
ran_023021,random,2,1100|1134,1100,1,1,0,0,0.8548
ran_023022,random,2,1101|1151,1101,1,1,0,0,0.8055
ran_023023,random,2,1101|1266,1101,1,1,0,0,0.8607
ran_023024,random,2,755|1101,1101,1,1,0,0,0.7439
ran_023025,random,2,114|1101,1101,1,1,0,0,0.9189
ran_023026,random,2,227|1101,1101,1,1,0,0,0.0699
ran_023027,random,5,654|1075|1101|1160|1410,1101,1,1,0,0,0.9501
ran_023028,random,2,1101|1206,1101,1,1,0,0,0.6539
ran_023029,random,2,704|1101,1101,1,1,0,0,0.9445
ran_023030,random,2,830|1103,1103,1,1,0,0,0.9798
ran_023031,random,5,378|857|1103|1444|1655,1103,1,1,0,0,0.6462
ran_023032,random,2,1103|1377,1103,1,1,0,0,0.6829
ran_023033,random,2,1104|1449,1104,1,1,0,0,0.9047
ran_023034,random,2,1105|1339,1105,1,1,0,0,0.941
ran_023035,random,3,1106|1435|1502,1106,1,1,0,0,0.7283
ran_023036,random,3,531|1106|1302,1106,1,1,0,0,0.6399
ran_023037,random,3,789|845|1108,1108,1,1,0,0,0.4954
ran_023038,random,5,669|672|726|1108|1429,1108,1,1,0,0,0.6887
ran_023039,random,3,1108|1212|1522,1108,1,1,0,0,0.6148
ran_023040,random,2,935|1108,1108,1,1,0,0,0.9043
ran_023041,random,3,475|995|1108,1108,1,1,0,0,0.8132
ran_023042,random,2,1108|1460,1108,1,1,0,0,0.3834
ran_023043,random,3,179|506|1108,1108,1,1,0,0,0.5866
ran_023044,random,2,1107|1108,1108,1,1,0,0,0.5429
ran_023045,random,3,437|493|1108,1108,1,1,0,0,0.5701
ran_023046,random,2,441|1108,1108,1,1,0,0,0.0754
ran_023047,random,2,477|1108,1108,1,1,0,0,0.7282
ran_023048,random,4,251|387|840|1108,1108,1,1,0,0,0.7983
ran_023049,random,3,128|1108|1648,1108,1,1,0,0,0.6495
ran_023050,random,2,151|1108,1108,1,1,0,0,0.6951
ran_023051,random,3,294|746|1108,1108,1,1,0,0,0.7208
ran_023052,random,4,37|353|1108|1336,1108,1,1,0,0,0.4253
ran_023053,random,2,474|1108,1108,1,1,0,0,0.6608
ran_023054,random,5,394|658|690|1108|1392,1108,1,1,0,0,0.7681
ran_023055,random,3,813|1108|1317,1108,1,1,0,0,0.9271
ran_023056,random,5,333|776|1031|1108|1121,1108,1,1,0,0,0.5364
ran_023057,random,2,123|1108,1108,1,1,0,0,0.2261
ran_023058,random,5,359|455|477|1109|1144,1109,1,1,0,0,0.7747
ran_023059,random,3,369|765|1109,1109,1,1,0,0,0.8121
ran_023060,random,2,1110|1563,1110,1,1,0,0,0.8553
ran_023061,random,2,1110|1125,1110,1,1,0,0,0.6364
ran_023062,random,2,687|1110,1110,1,1,0,0,0.2819
ran_023063,random,2,495|1110,1110,1,1,0,0,0.7638
ran_023064,random,2,310|1110,1110,1,1,0,0,0.8833
ran_023065,random,3,51|149|1110,1110,1,1,0,0,0.5946
ran_023066,random,4,592|1110|1171|1465,1110,1,1,0,0,0.7794
ran_023067,random,4,464|1072|1110|1580,1110,1,1,0,0,0.4027
ran_023068,random,2,428|1111,1111,1,1,0,0,0.8468
ran_023069,random,5,379|1046|1113|1561|1663,1113,1,1,0,0,0.8407
ran_023070,random,2,538|1114,1114,1,1,0,0,0.8811
ran_023071,random,2,927|1114,1114,1,1,0,0,0.8237
ran_023072,random,2,591|1115,1115,1,1,0,0,0.817
ran_023073,random,2,1115|1562,1115,1,1,0,0,0.7954
ran_023074,random,3,124|1115|1401,1115,1,1,0,0,0.7881
ran_023075,random,2,534|1115,1115,1,1,0,0,0.8937
ran_023076,random,4,718|924|1039|1116,1116,1,1,0,0,0.6202
ran_023077,random,2,1005|1116,1116,1,1,0,0,0.5455
ran_023078,random,3,624|1116|1279,1116,1,1,0,0,0.5571
ran_023079,random,3,611|1116|1405,1116,1,1,0,0,0.5098
ran_023080,random,2,787|1116,1116,1,1,0,0,0.4476
ran_023081,random,2,722|1117,1117,1,1,0,0,0.7019
ran_023082,random,2,1117|1296,1117,1,1,0,0,0.5285
ran_023083,random,2,991|1118,1118,1,1,0,0,0.8935
ran_023084,random,4,23|376|760|1118,1118,1,1,0,0,0.6257
ran_023085,random,2,288|1119,1119,1,1,0,0,0.9744
ran_023086,random,3,569|1120|1315,1120,1,1,0,0,0.5488
ran_023087,random,2,1120|1288,1120,1,1,0,0,0.6766
ran_023088,random,2,305|1120,1120,1,1,0,0,0.8347
ran_023089,random,2,865|1120,1120,1,1,0,0,0.6078
ran_023090,random,5,779|1120|1157|1229|1324,1120,1,1,0,0,0.8343
ran_023091,random,2,505|1121,1121,1,1,0,0,0.8648
ran_023092,random,3,601|663|1121,1121,1,1,0,0,0.55
ran_023093,random,2,163|1121,1121,1,1,0,0,0.7293
ran_023094,random,2,558|1121,1121,1,1,0,0,0.3221
ran_023095,random,2,991|1121,1121,1,1,0,0,0.9395
ran_023096,random,2,1084|1121,1121,1,1,0,0,0.8518
ran_023097,random,3,383|1121|1405,1121,1,1,0,0,0.5356
ran_023098,random,2,701|1121,1121,1,1,0,0,0.7587
ran_023099,random,4,259|848|1081|1121,1121,1,1,0,0,0.6156
ran_023100,random,3,239|1121|1429,1121,1,1,0,0,0.7998
ran_023101,random,2,1002|1121,1121,1,1,0,0,0.2779
ran_023102,random,2,572|1122,1122,1,1,0,0,0.8722
ran_023103,random,2,1122|1310,1122,1,1,0,0,0.764
ran_023104,random,4,29|473|619|1123,1123,1,1,0,0,0.779
ran_023105,random,2,509|1124,1124,1,1,0,0,0.6927
ran_023106,random,3,1124|1151|1652,1124,1,1,0,0,0.9123
ran_023107,random,4,89|878|1081|1124,1124,1,1,0,0,0.8714
ran_023108,random,3,133|1124|1371,1124,1,1,0,0,0.7383
ran_023109,random,2,1114|1125,1125,1,1,0,0,0.5965
ran_023110,random,3,149|1080|1125,1125,1,1,0,0,0.6337
ran_023111,random,3,887|1125|1219,1125,1,1,0,0,0.8251
ran_023112,random,2,1125|1652,1125,1,1,0,0,0.9885
ran_023113,random,2,1126|1234,1126,1,1,0,0,0.5016
ran_023114,random,4,40|253|256|1126,1126,1,1,0,0,0.7325
ran_023115,random,2,881|1126,1126,1,1,0,0,0.3935
ran_023116,random,2,1126|1579,1126,1,1,0,0,0.9722
ran_023117,random,5,27|766|1126|1147|1528,1126,1,1,0,0,0.7031
ran_023118,random,2,1126|1561,1126,1,1,0,0,0.8369
ran_023119,random,3,321|1127|1279,1127,1,1,0,0,0.7656
ran_023120,random,4,97|1009|1127|1530,1127,1,1,0,0,0.5963
ran_023121,random,2,565|1127,1127,1,1,0,0,0.5603
ran_023122,random,5,793|868|936|1127|1230,1127,1,1,0,0,0.6717
ran_023123,random,4,488|1060|1127|1402,1127,1,1,0,0,0.8631
ran_023124,random,3,336|1129|1281,1129,1,1,0,0,0.8931
ran_023125,random,2,869|1129,1129,1,1,0,0,0.4129
ran_023126,random,3,781|1129|1249,1129,1,1,0,0,0.7968
ran_023127,random,2,67|1129,1129,1,1,0,0,0.7014
ran_023128,random,2,511|1129,1129,1,1,0,0,0.6449
ran_023129,random,2,356|1129,1129,1,1,0,0,0.4728
ran_023130,random,2,980|1129,1129,1,1,0,0,0.5354
ran_023131,random,2,748|1129,1129,1,1,0,0,0.8253
ran_023132,random,3,203|267|1129,1129,1,1,0,0,0.725
ran_023133,random,2,300|1129,1129,1,1,0,0,0.551
ran_023134,random,4,3|572|1129|1381,1129,1,1,0,0,0.5672
ran_023135,random,2,227|1129,1129,1,1,0,0,0.3404
ran_023136,random,2,1129|1289,1129,1,1,0,0,0.3032
ran_023137,random,2,1129|1626,1129,1,1,0,0,0.7187
ran_023138,random,2,1129|1298,1129,1,1,0,0,0.4773
ran_023139,random,2,628|1129,1129,1,1,0,0,0.8835
ran_023140,random,2,833|1129,1129,1,1,0,0,0.8881
ran_023141,random,2,509|1129,1129,1,1,0,0,0.6003
ran_023142,random,2,1129|1264,1129,1,1,0,0,0.8965
ran_023143,random,2,729|1129,1129,1,1,0,0,0.2575
ran_023144,random,4,41|1012|1129|1597,1129,1,1,0,0,0.7934
ran_023145,random,3,173|621|1129,1129,1,1,0,0,0.8447
ran_023146,random,3,1106|1129|1556,1129,1,1,0,0,0.8044
ran_023147,random,4,879|961|1129|1432,1129,1,1,0,0,0.6633
ran_023148,random,2,697|1129,1129,1,1,0,0,0.7374
ran_023149,random,2,3|1129,1129,1,1,0,0,0.6445
ran_023150,random,5,92|138|392|404|1129,1129,1,1,0,0,0.7445
ran_023151,random,2,1129|1421,1129,1,1,0,0,0.9465
ran_023152,random,3,134|1087|1129,1129,1,1,0,0,0.5521
ran_023153,random,3,819|993|1129,1129,1,1,0,0,0.7035
ran_023154,random,3,494|1105|1129,1129,1,1,0,0,0.6818
ran_023155,random,3,92|1129|1268,1129,1,1,0,0,0.6204
ran_023156,random,4,3|103|569|1129,1129,1,1,0,0,0.7112
ran_023157,random,2,480|1129,1129,1,1,0,0,0.8079
ran_023158,random,2,1130|1546,1130,1,1,0,0,0.7925
ran_023159,random,2,995|1130,1130,1,1,0,0,0.283
ran_023160,random,2,1130|1424,1130,1,1,0,0,0.5403
ran_023161,random,2,55|1130,1130,1,1,0,0,0.6385
ran_023162,random,2,1131|1296,1131,1,1,0,0,0.7169
ran_023163,random,3,217|1131|1550,1131,1,1,0,0,0.6766
ran_023164,random,2,370|1131,1131,1,1,0,0,0.9484
ran_023165,random,2,1132|1210,1132,1,1,0,0,0.9044
ran_023166,random,3,1132|1134|1340,1132,1,1,0,0,0.8605
ran_023167,random,3,993|1133|1195,1133,1,1,0,0,0.7163
ran_023168,random,3,841|912|1133,1133,1,1,0,0,0.8556
ran_023169,random,2,200|1134,1134,1,1,0,0,0.4766
ran_023170,random,2,1134|1353,1134,1,1,0,0,0.2784
ran_023171,random,2,1134|1403,1134,1,1,0,0,0.675
ran_023172,random,2,1134|1219,1134,1,1,0,0,0.8264
ran_023173,random,2,301|1135,1135,1,1,0,0,0.8214
ran_023174,random,3,55|94|1135,1135,1,1,0,0,0.6532
ran_023175,random,2,966|1136,1136,1,1,0,0,0.6699
ran_023176,random,4,458|865|1136|1186,1136,1,1,0,0,0.629
ran_023177,random,3,119|1136|1633,1136,1,1,0,0,0.6595
ran_023178,random,2,957|1136,1136,1,1,0,0,0.8217
ran_023179,random,2,772|1136,1136,1,1,0,0,0.8183
